scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,cooling_case,cooling_variant_id,active_cooling,cooling_system,heating_system_reversible_cooling_capable,variant_share,variant_dwellings,source_id,assumption_id
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,366.88732207515,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,27.61517477985,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,339.2721472953,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,55.2303495597,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,12766.1624654,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,12766.1624654,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,12766.1624654,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,12766.1624654,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,11872.531092822,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,12766.1624654,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,893.631372578,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,12766.1624654,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,10978.899720244,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,12766.1624654,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1787.262745156,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,1599.40532027,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,1599.40532027,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,1599.40532027,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,1599.40532027,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,1487.4469478511,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,1599.40532027,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,111.9583724189,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,1599.40532027,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,1375.4885754322,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,1599.40532027,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,223.9167448378,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_advanced_A_proxy,174.480580393,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,174.480580393,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_advanced_A_proxy,174.480580393,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_advanced_A_proxy,174.480580393,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,162.26693976549,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_advanced_A_proxy,174.480580393,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,12.21364062751,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_advanced_A_proxy,174.480580393,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,150.05329913798,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_23,Terraced house,post-2005,TABULA_advanced_A_proxy,174.480580393,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,24.42728125502,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,23778.9583807,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,23778.9583807,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,23778.9583807,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,23778.9583807,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,22114.431294051,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,23778.9583807,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,1664.527086649,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,23778.9583807,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,20449.904207402,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,23778.9583807,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,3329.054173298001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,2979.14057162,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,2770.6007316066,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,208.5398400134,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,2562.0608915932,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,417.0796800268,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,324.997153267,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,302.24735253831,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,22.74980072869,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,279.49755180962,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,45.49960145738,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,23778.9583807,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,23778.9583807,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,23778.9583807,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,23778.9583807,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,22114.431294051,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,23778.9583807,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,1664.527086649,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,23778.9583807,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,20449.904207402,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,23778.9583807,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,3329.054173298001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,2979.14057162,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,2770.6007316066,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,208.5398400134,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,2562.0608915932,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,2979.14057162,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,417.0796800268,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,324.997153267,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,302.24735253831,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,22.74980072869,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,279.49755180962,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_advanced_A_proxy,324.997153267,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,45.49960145738,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,566042,current_regional,inactive_cooling,false,none_active,false,0.96,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,0,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,1947.605331505,566042,no_active_cooling,inactive_cooling,false,none_active,false,1,1947.605331505,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,1947.605331505,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,1947.605331505,566042,current_regional,inactive_cooling,false,none_active,false,0.96,1869.7011182448,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,1947.605331505,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.04,77.9042132602,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,1947.605331505,566042,higher_uptake,inactive_cooling,false,none_active,false,0.92,1791.7969049846,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,1947.605331505,566042,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.08,155.8084265204,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,30.6631616438,566042,no_active_cooling,inactive_cooling,false,none_active,true,1,30.6631616438,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,30.6631616438,566042,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,30.6631616438,566042,current_regional,inactive_cooling,false,none_active,true,0.96,29.436635178048,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,30.6631616438,566042,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.04,1.226526465752,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Brussels-Capital Region,BE_TABULA_01,Detached house,pre-1946,TABULA_advanced_A_proxy,30.6631616438,566042,higher_uptake,inactive_cooling,false,none_active,true,0.92,28.210108712296,STATBEL_HBS_2024,COOLING_CASES_V1
