scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,heating_variant_id,variant_share,variant_dwellings,energy_carrier,space_heating_system,dhw_system,heat_emitter,supply_temperature_c,ventilation_system,hrv_eta,summer_bypass,reversible_cooling_capable,source_id,assumption_id
central,2050,Brussels-Capital Region,BE_TABULA_02,Semi-detached house,pre-1946,renovated_TABULA_low_energy,6006.39294527215,566042,renovated_air_water_heat_pump,1,6006.39294527215,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,25269.962739558316,566042,as_is_electricity,0.06,1516.197764373499,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,25269.962739558316,566042,as_is_gas,0.86,21732.167956020152,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,25269.962739558316,566042,as_is_oil,0.075,1895.247205466874,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,25269.962739558316,566042,as_is_other,0.005,126.349813697792,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_03,Terraced house,pre-1946,renovated_TABULA_low_energy,61722.86122444168,566042,renovated_air_water_heat_pump,1,61722.86122444168,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_electricity,0.06,1565.543480396771,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_gas,0.86,22439.456552353724,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_oil,0.075,1956.929350495964,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_other,0.005,130.461956699731,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,renovated_TABULA_low_energy,63731.67488675381,566042,renovated_air_water_heat_pump,1,63731.67488675381,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_electricity,0.06,1565.543480396771,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_gas,0.86,22439.456552353724,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_oil,0.075,1956.929350495964,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,26092.39133994619,566042,as_is_other,0.005,130.461956699731,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_05,"Apartment, exposed",pre-1946,renovated_TABULA_low_energy,63731.67488675381,566042,renovated_air_water_heat_pump,1,63731.67488675381,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,443.619093224078,566042,as_is_electricity,0.06,26.617145593445,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,443.619093224078,566042,as_is_gas,0.86,381.512420172707,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,443.619093224078,566042,as_is_oil,0.075,33.271431991806,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,443.619093224078,566042,as_is_other,0.005,2.21809546612,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_06,Detached house,1946-1970,renovated_TABULA_low_energy,1083.556790725922,566042,renovated_air_water_heat_pump,1,1083.556790725922,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,1231.028691838812,566042,as_is_electricity,0.06,73.861721510329,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,1231.028691838812,566042,as_is_gas,0.86,1058.684674981378,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,1231.028691838812,566042,as_is_oil,0.075,92.327151887911,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,1231.028691838812,566042,as_is_other,0.005,6.155143459194,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_07,Semi-detached house,1946-1970,renovated_TABULA_low_energy,3006.835185861188,566042,renovated_air_water_heat_pump,1,3006.835185861188,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,12650.290082917058,566042,as_is_electricity,0.06,759.017404975023,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,12650.290082917058,566042,as_is_gas,0.86,10879.249471308669,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,12650.290082917058,566042,as_is_oil,0.075,948.771756218779,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,12650.290082917058,566042,as_is_other,0.005,63.251450414585,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_08,Terraced house,1946-1970,renovated_TABULA_low_energy,30898.82273658294,566042,renovated_air_water_heat_pump,1,30898.82273658294,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_electricity,0.06,783.72015696229,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_gas,0.86,11233.32224979282,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_oil,0.075,979.650196202862,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_other,0.005,65.310013080191,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,renovated_TABULA_low_energy,31904.446520361835,566042,renovated_air_water_heat_pump,1,31904.446520361835,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_electricity,0.06,783.72015696229,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_gas,0.86,11233.32224979282,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_oil,0.075,979.650196202862,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,13062.002616038164,566042,as_is_other,0.005,65.310013080191,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_10,"Apartment, exposed",1946-1970,renovated_TABULA_low_energy,31904.446520361835,566042,renovated_air_water_heat_pump,1,31904.446520361835,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,360.563310483765,566042,as_is_electricity,0.06,21.633798629026,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,360.563310483765,566042,as_is_gas,0.86,310.084447016038,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,360.563310483765,566042,as_is_oil,0.075,27.042248286282,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,360.563310483765,566042,as_is_other,0.005,1.802816552419,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_11,Detached house,1971-1990,renovated_TABULA_low_energy,410.097575357235,566042,renovated_air_water_heat_pump,1,410.097575357235,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,1000.551570511281,566042,as_is_electricity,0.06,60.033094230677,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,1000.551570511281,566042,as_is_gas,0.86,860.474350639702,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,1000.551570511281,566042,as_is_oil,0.075,75.041367788346,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,1000.551570511281,566042,as_is_other,0.005,5.002757852556,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_12,Semi-detached house,1971-1990,renovated_TABULA_low_energy,1138.007559708719,566042,renovated_air_water_heat_pump,1,1138.007559708719,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,10281.862391816841,566042,as_is_electricity,0.06,616.91174350901,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,10281.862391816841,566042,as_is_gas,0.86,8842.401656962484,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,10281.862391816841,566042,as_is_oil,0.075,771.139679386263,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,as_is_TABULA,10281.862391816841,566042,as_is_other,0.005,51.409311959084,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_13,Terraced house,1971-1990,renovated_TABULA_low_energy,11694.386850883158,566042,renovated_air_water_heat_pump,1,11694.386850883158,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,10616.492790249486,566042,as_is_electricity,0.06,636.989567414969,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,10616.492790249486,566042,as_is_gas,0.86,9130.183799614557,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,10616.492790249486,566042,as_is_oil,0.075,796.236959268711,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
central,2050,Brussels-Capital Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,as_is_TABULA,10616.492790249486,566042,as_is_other,0.005,53.082463951247,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
